[14-May-2013 11:56:39 America/Sao_Paulo] PHP Notice:  Undefined variable: url in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 17
[14-May-2013 11:56:47 America/Sao_Paulo] PHP Notice:  Undefined variable: controller in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 22
[14-May-2013 11:56:47 America/Sao_Paulo] PHP Fatal error:  Class name must be a valid object or a string in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 22
[14-May-2013 11:57:04 America/Sao_Paulo] PHP Notice:  Undefined variable: action in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 23
[14-May-2013 11:57:04 America/Sao_Paulo] PHP Fatal error:  Method name must be a string in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 23
[14-May-2013 12:00:05 America/Sao_Paulo] PHP Fatal error:  Call to undefined method ContactsController::new() in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 23
[14-May-2013 12:02:40 America/Sao_Paulo] PHP Fatal error:  Call to undefined method ContactsController::create() in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 23
[14-May-2013 12:02:57 America/Sao_Paulo] PHP Fatal error:  Call to undefined method ContactsController::enviar() in /Users/marczal/Sites/aulas/mvc/mvc_crud/lib/router.php on line 23
[14-May-2013 12:04:58 America/Sao_Paulo] PHP Notice:  Undefined index: contact in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/controllers/contacts_controller.php on line 10
[14-May-2013 12:04:58 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 9
[14-May-2013 12:09:56 America/Sao_Paulo] PHP Notice:  Use of undefined constant id - assumed 'id' in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user_session.php on line 21
[14-May-2013 12:43:13 America/Sao_Paulo] PHP Fatal error:  Class 'Admin\UsersController' not found in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 112
[14-May-2013 12:43:39 America/Sao_Paulo] PHP Fatal error:  Class 'Admin\UsersController' not found in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 112
[14-May-2013 12:44:00 America/Sao_Paulo] PHP Fatal error:  Call to undefined function paramsAfter() in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 113
[14-May-2013 12:45:02 America/Sao_Paulo] PHP Fatal error:  Call to undefined method FriendlyURL::paramsAfter() in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 113
[14-May-2013 12:45:29 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 12:46:06 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 12:46:07 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 12:46:40 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 12:48:24 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 12:48:49 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 12:49:05 America/Sao_Paulo] PHP Notice:  Undefined offset: 0 in /Users/marczal/Sites/aulas/mvc/mvc_crud/config/routers.php on line 140
[14-May-2013 13:47:47 America/Sao_Paulo] PHP Fatal error:  Class 'Admin\User' not found in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/controllers/admin/users_controller.php on line 6
[20-May-2013 01:19:27 America/Sao_Paulo] PHP Notice:  Use of undefined constant id - assumed 'id' in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user_session.php on line 21
